,date,comment,1_num,1_score,2_num,2_score,3_num,3_score,4_num,4_score,5_num,5_score,6_num,6_score,7_num,7_score,8_num,8_score,Price,Open,High
0,2023-07-31,304.0,2.0,-1.12207776234568,0.0,0.0,2.0,-0.4938285564734699,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7233227066115722,1.0,0.7990999880000005,85.56,84.95,85.8
1,2023-08-01,82.0,0.0,0.0,0.0,0.0,1.0,0.38585,0.0,0.0,2.0,0.1109,0.0,0.0,1.0,0.7732777623456799,1.0,0.9988499722222238,84.91,85.24,85.91
2,2023-08-02,727.0,2.0,-0.9375312892567008,2.0,-0.4719259413476156,0.0,0.0,2.0,0.8592333377777774,3.0,-1.853299000001,2.0,0.9279166688888888,1.0,0.7030323408304505,0.0,0.0,83.2,85.86,85.99
3,2023-08-03,608.0,3.0,1.6524666622222222,0.0,0.0,1.0,0.5482499975000001,0.0,0.0,2.0,-0.871999000001,1.0,0.832583319444445,1.0,0.832583319444445,0.0,0.0,85.14,83.46,85.41
4,2023-08-04,799.0,2.0,-0.0293002499996249,1.0,0.3166794169550171,2.0,0.0321219694481352,0.0,0.0,3.0,0.3756774709072781,1.0,-0.2763499864000005,2.0,1.687138785679029,0.0,0.0,86.24,85.31,86.65
5,2023-08-05,231.0,1.0,0.3243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.43975,0.0,0.0,0.0,0.0,1.0,0.0890227396694209,86.24,85.31,86.65
6,2023-08-06,295.0,1.0,0.572849990000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4479000024999999,0.0,0.0,1.0,0.572849990000001,0.0,0.0,86.24,85.31,86.65
7,2023-08-07,1269.0,6.0,2.865409514943313,0.0,0.0,2.0,1.0194863728330568,0.0,0.0,5.0,0.1235956181750791,2.0,1.3292332777777869,1.0,0.7732777623456799,0.0,0.0,85.34,86.23,86.73
8,2023-08-08,113.0,1.0,-0.1970498750000311,1.0,-0.9380683975069264,1.0,0.380000019999996,0.0,0.0,2.0,0.9269351989800928,0.0,0.0,0.0,0.0,0.0,0.0,86.17,85.79,86.34
9,2023-08-09,536.0,1.0,0.3402710595567864,1.0,-0.7557277623456798,1.0,0.4561,0.0,0.0,6.0,1.0556662917285575,0.0,0.0,1.0,0.2988833472222211,0.0,0.0,87.55,86.0,87.65
10,2023-08-10,146.0,3.0,0.99706632362654,1.0,0.3748166736111105,1.0,0.585535288927336,0.0,0.0,1.0,0.9704499444444504,0.0,0.0,0.0,0.0,0.0,0.0,86.4,87.39,88.1
11,2023-08-11,661.0,1.0,0.810681789256201,0.0,0.0,1.0,0.6296789404432136,0.0,0.0,1.0,-0.2892498333333889,0.0,0.0,1.0,0.6296789404432136,1.0,0.4140666736111105,86.81,86.37,87.35
12,2023-08-12,167.0,1.0,0.6197999843750019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4792314821673525,0.0,0.0,86.81,86.37,87.35
13,2023-08-13,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4264444506172833,0.0,0.0,1.0,0.5445545413223144,3.0,1.397443442556881,0.0,0.0,86.81,86.37,87.35
14,2023-08-14,5990.0,2.0,0.8999323480304503,0.0,0.0,4.0,1.8796954636776848,1.0,0.1968500071999997,5.0,2.5228191884758795,2.0,0.3937000143999995,1.0,0.9412444197530878,1.0,0.6408239064272214,86.21,86.53,86.71
15,2023-08-15,572.0,0.0,0.0,1.0,-0.8637529186851224,3.0,1.6964524480973853,0.0,0.0,1.0,-0.6868856836734738,1.0,0.4908617629757786,1.0,0.4908617629757786,2.0,0.0,84.89,86.12,86.68
16,2023-08-16,2250.0,1.0,0.243142867346938,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.5719,1.0,0.2699772933884279,3.0,2.949899250000376,0.0,0.0,83.45,85.2,85.36
17,2023-08-17,805.0,3.0,1.3804254196271066,0.0,0.0,1.0,0.3900543525519847,1.0,0.799049940000012,4.0,-0.4185539105568221,0.0,0.0,1.0,0.6646666527777789,1.0,0.2920978345935724,84.12,83.2,84.88
18,2023-08-18,361.0,1.0,-0.1794407318244173,4.0,-1.8214570899376448,1.0,0.6474499925000003,0.0,0.0,1.0,-0.6645166481481501,1.0,-0.1794407318244173,1.0,0.6139846065088764,1.0,0.5426045413223144,84.8,83.88,85.08
19,2023-08-19,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4923,0.0,0.0,0.0,0.0,0.0,0.0,84.8,83.88,85.08
20,2023-08-21,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.701953652860018,1.0,-0.0303498750000311,1.0,0.5360615355029588,3.0,1.9942999444444507,84.46,84.8,85.86
21,2023-08-22,647.0,0.0,0.0,2.0,-1.7194706486539053,0.0,0.0,0.0,0.0,1.0,0.8116499804687511,4.0,1.806950166666556,2.0,-0.77369950000025,2.0,0.7775721988560214,84.03,84.46,84.66
22,2023-08-23,1195.0,2.0,0.9679,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.024949906250012,0.0,0.0,1.0,0.4269714387755087,1.0,0.1395333888888704,83.21,83.99,84.26
23,2023-08-24,59.0,1.0,0.4064,1.0,-0.9246333044444464,0.0,0.0,0.0,0.0,1.0,0.2702143163265262,0.0,0.0,0.0,0.0,0.0,0.0,83.36,82.95,83.62
24,2023-08-25,1795.0,1.0,0.5421545433884298,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.025149875000031,1.0,0.5421545433884298,1.0,0.5421545433884298,3.0,1.8443055408024696,84.48,83.26,84.97
25,2023-08-26,1498.0,2.0,-0.7007657494186877,0.0,0.0,3.0,-0.8375973995007424,0.0,0.0,1.0,-0.7224227203856751,1.0,-0.3659499285714388,0.0,0.0,0.0,0.0,84.48,83.26,84.97
26,2023-08-27,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6638166555555562,0.0,0.0,1.0,0.6330136239669433,0.0,0.0,84.48,83.26,84.97
27,2023-08-28,503.0,1.0,-0.0996499875000005,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.8069166291232688,0.0,0.0,2.0,1.169999968750004,1.0,0.5017657880886427,84.42,84.87,85.23
28,2023-08-29,108.0,1.0,0.563728566326531,2.0,-1.097924132241194,0.0,0.0,0.0,0.0,1.0,0.4916,0.0,0.0,0.0,0.0,0.0,0.0,85.49,84.39,85.65
29,2023-08-30,276.0,2.0,0.0379333718532936,1.0,0.4279326115311908,1.0,0.7135357081632655,0.0,0.0,3.0,-0.6135666388888934,0.0,0.0,1.0,0.695949980000002,0.0,0.0,85.86,85.62,86.23
30,2023-08-31,343.0,0.0,0.0,2.0,-0.6215665927111304,3.0,1.1064764948817745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.86,86.0,86.94
31,2023-09-01,221.0,0.0,0.0,0.0,0.0,1.0,0.0802071938775437,1.0,-0.664549750000125,0.0,0.0,2.0,1.050999119199754,0.0,0.0,0.0,0.0,88.55,86.82,88.99
32,2023-09-02,835.0,2.0,-0.673318854144592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49715,1.0,0.49715,1.0,0.5169891294896031,88.55,86.82,88.99
33,2023-09-03,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2645833518518498,0.0,0.0,1.0,0.6646166527777789,0.0,0.0,88.55,86.82,88.99
34,2023-09-04,234.0,0.0,0.0,0.0,0.0,1.0,0.6350636239669433,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4415454586776856,1.0,0.6005956474480153,89.0,88.95,89.22
35,2023-09-05,2047.0,2.0,0.2336499695500039,2.0,-1.2022535695267542,1.0,0.424121433673469,0.0,0.0,1.0,-0.28595,6.0,3.0451611012654336,0.0,0.0,2.0,0.8087833888888705,90.04,88.91,91.15
36,2023-09-06,510.0,0.0,0.0,1.0,-0.9840998750000312,0.0,0.0,0.0,0.0,1.0,0.816931789256201,0.0,0.0,1.0,0.6799499964000001,2.0,1.141965141108051,90.6,90.12,91.1
37,2023-09-07,290.0,1.0,0.4954,0.0,0.0,3.0,0.7034165138272149,0.0,0.0,3.0,-0.3529277469135836,1.0,0.4545428583673469,0.0,0.0,0.0,0.0,89.92,90.81,90.89
38,2023-09-08,254.0,2.0,0.6134667129629563,0.0,0.0,3.0,0.7849981768373102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.65,89.79,91.02
39,2023-09-09,414.0,1.0,0.8491499825000008,0.0,0.0,1.0,0.3430000074999996,1.0,0.8491499825000008,1.0,0.8491499825000008,0.0,0.0,0.0,0.0,0.0,0.0,90.65,89.79,91.02
40,2023-09-10,618.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.522709522675737,1.0,-0.9330944197530876,2.0,1.3560499453125074,1.0,0.8786378673094586,0.0,0.0,90.65,89.79,91.02
41,2023-09-11,135.0,3.0,0.4210363760330568,1.0,0.0522500468749941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7945500533333217,90.64,90.83,91.45
42,2023-09-12,325.0,3.0,1.605112728086851,1.0,-0.1686888456790171,1.0,0.7755277469135837,1.0,0.5968166388888935,5.0,1.914550003968257,1.0,0.4994,1.0,0.4994,0.0,0.0,92.06,90.62,92.4
43,2023-09-13,665.0,0.0,0.0,2.0,0.3529000755555453,1.0,0.4374454566115702,0.0,0.0,2.0,-0.5719,0.0,0.0,0.0,0.0,3.0,1.516296581810519,91.88,92.04,92.84
44,2023-09-14,618.0,1.0,0.6983999933333336,4.0,-1.3372566270533122,1.0,0.4912,1.0,0.8563928061224563,1.0,-0.7969052451523555,0.0,0.0,0.0,0.0,2.0,0.8288166688888887,93.7,92.04,94.21
45,2023-09-15,1545.0,6.0,1.5722945449189685,0.0,0.0,1.0,0.4967,0.0,0.0,6.0,0.0943939037236689,0.0,0.0,3.0,2.073102545876206,0.0,0.0,93.93,94.02,94.63
46,2023-09-16,1740.0,1.0,0.899599980000001,1.0,0.0854500468749941,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.2603817438016598,0.0,0.0,0.0,0.0,93.93,94.02,94.63
47,2023-09-17,2948.0,3.0,-0.4047555096913605,0.0,0.0,3.0,0.4796167129629604,0.0,0.0,0.0,0.0,1.0,0.1598722376543201,0.0,0.0,0.0,0.0,93.93,94.02,94.63
48,2023-09-18,2853.0,2.0,0.5892500477430498,0.0,0.0,2.0,0.8511169647241883,0.0,0.0,3.0,0.138135619744912,2.0,-0.0603316225895898,0.0,0.0,4.0,1.4222787629237883,94.43,94.28,94.95
49,2023-09-19,439.0,0.0,0.0,0.0,0.0,3.0,-2.3337277189429044,0.0,0.0,7.0,-0.3875229625246914,0.0,0.0,0.0,0.0,0.0,0.0,94.34,94.66,95.96
50,2023-09-20,248.0,2.0,-0.3766551033739753,2.0,-0.6858253794388041,1.0,0.4200944506172833,0.0,0.0,2.0,-0.5719,0.0,0.0,0.0,0.0,0.0,0.0,93.53,94.49,94.72
51,2023-09-21,254.0,0.0,0.0,0.0,0.0,2.0,0.2340655184910924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3,93.08,94.6
52,2023-09-22,266.0,2.0,0.3652000624999921,0.0,0.0,1.0,0.207600031249996,0.0,0.0,4.0,-2.0858998643750257,0.0,0.0,1.0,0.642257132653062,2.0,1.258434252445108,93.27,93.37,94.64
53,2023-09-23,268.0,1.0,-0.0129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.767149940000012,0.0,0.0,0.0,0.0,2.0,0.9971,93.27,93.37,94.64
54,2023-09-24,650.0,2.0,-0.4971499739583346,4.0,-1.7665498200000362,1.0,0.99949990000002,0.0,0.0,1.0,0.7213222098765439,0.0,0.0,0.0,0.0,1.0,0.4183526357340719,93.27,93.37,94.64
55,2023-09-25,627.0,5.0,-0.5133368438759911,2.0,-0.3429726336088298,2.0,0.1569597726756121,0.0,0.0,2.0,-0.0601651781450713,0.0,0.0,3.0,2.3434537810650937,1.0,0.8879888456790171,93.29,93.75,94.25
56,2023-09-26,615.0,4.0,0.8455309803259622,3.0,-0.1692189403006241,1.0,0.3798388919753085,0.0,0.0,3.0,-2.3273997500000627,0.0,0.0,2.0,1.027116666935764,2.0,0.0501238372562338,93.96,93.28,94.21
57,2023-09-27,2035.0,4.0,0.9871167809188716,0.0,0.0,4.0,0.4173774077716297,1.0,0.3216454586776855,10.0,-0.6339667646527406,3.0,0.1069509999989999,1.0,-0.7951888456790172,0.0,0.0,96.55,94.12,97.06
58,2023-09-28,1024.0,2.0,0.8971457285095366,0.0,0.0,2.0,-0.5160499643750047,0.0,0.0,2.0,-1.206799940000006,3.0,1.8018499166666808,0.0,0.0,0.0,0.0,95.38,96.74,97.69
59,2023-09-29,1531.0,2.0,0.8933,1.0,-0.9261213979591858,4.0,-0.2326658997902013,0.0,0.0,2.0,0.0319822892557011,2.0,0.1739182561983402,1.0,0.0869591280991701,1.0,-0.0626642755102044,95.31,95.07,96.26
60,2023-09-30,130.0,0.0,0.0,2.0,-1.62655696215992,2.0,0.9244333377777776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4159944506172833,1.0,0.0530161430801244,95.31,95.07,96.26
61,2023-10-01,515.0,0.0,0.0,2.0,0.7665357461734581,0.0,0.0,1.0,0.5622499986979167,4.0,1.6456000071999997,2.0,0.9974,0.0,0.0,0.0,0.0,95.31,95.07,96.26
62,2023-10-02,1122.0,2.0,-0.7521206093086568,3.0,0.380487741440855,3.0,-0.7550610671913622,0.0,0.0,1.0,0.3890805103418558,6.0,1.7313668086110718,5.0,2.4755667158555457,2.0,0.878250009999999,90.71,92.18,93.33
63,2023-10-03,955.0,6.0,1.736769210798996,2.0,-0.2214333688888723,4.0,2.1954588461874804,0.0,0.0,8.0,-0.1131910816898056,1.0,0.2888176591695494,2.0,0.8598462203940407,1.0,0.2002722325102877,90.92,90.4,91.56
64,2023-10-04,2485.0,9.0,2.71796081454059,4.0,-0.5043888878230082,2.0,-0.4208303287013938,2.0,-0.9044,11.0,-6.231044613381685,3.0,0.07187733102393,1.0,0.2571725874089487,5.0,0.8681817234819429,85.81,91.04,91.21
65,2023-10-05,1596.0,4.0,1.813785713478954,0.0,0.0,2.0,0.4430555737801286,0.0,0.0,7.0,-2.6720419018512427,4.0,2.5222213787755146,6.0,3.403028535816328,3.0,1.7459022122814123,84.07,85.88,86.52
66,2023-10-06,1622.0,5.0,0.9043262784580364,1.0,0.7240999375000157,10.0,1.7185751939371614,0.0,0.0,1.0,-0.007049940000012,4.0,2.087349239481458,1.0,0.090400031249996,3.0,-0.1293244494460665,84.58,84.49,84.95
67,2023-10-07,1931.0,4.0,1.876463644800275,2.0,0.8752,8.0,-0.0653135733731951,0.0,0.0,1.0,0.4139666736111105,0.0,0.0,3.0,1.1892000299999972,0.0,0.0,84.58,84.49,84.95
68,2023-10-08,1115.0,3.0,0.2591650405479736,4.0,-2.158571211096983,1.0,0.7305833255555558,0.0,0.0,1.0,0.6564666555555563,2.0,0.8442428673469381,4.0,1.7867976339197127,2.0,0.5064763360249298,84.58,84.49,84.95
69,2023-10-09,1981.0,2.0,-1.3182478452407054,9.0,-3.8840768969239146,3.0,-0.4156494862505004,1.0,-0.3112833888888704,4.0,-3.2432290030019786,6.0,1.4912096451247066,2.0,-0.2508285507015319,2.0,1.0258690508314428,88.15,86.45,89.0
70,2023-10-10,1191.0,5.0,1.19244861006343,9.0,-3.873033287206687,8.0,1.6897487441306918,0.0,0.0,4.0,0.8959999900000006,7.0,1.1824312036488167,4.0,1.937481938416857,7.0,-0.3245506004026014,87.65,88.17,88.49
71,2023-10-11,1968.0,7.0,2.0580232276741874,7.0,-3.718299381950353,4.0,1.8155554939677592,0.0,0.0,5.0,0.7478000024999999,5.0,3.136533233796309,7.0,4.16964992208334,7.0,2.0850386329927497,85.82,87.72,88.26
72,2023-10-12,1779.0,2.0,-0.0429864734882958,3.0,0.0905335444443998,9.0,1.968642771417512,6.0,-0.2688999200000054,4.0,-0.5486557417820388,4.0,0.8836500452083291,2.0,0.9937,3.0,0.3237587516376903,86.0,85.53,87.64
73,2023-10-13,1753.0,5.0,2.5460787542326724,9.0,-1.2852119316114403,5.0,-1.039028460580136,1.0,-0.9951495000005,4.0,0.1230055693827147,6.0,2.298133055555731,3.0,1.4529999999999998,3.0,0.3963960473553918,90.89,86.35,91.0
74,2023-10-14,1733.0,0.0,0.0,3.0,-0.8077261179138422,8.0,-4.690658450913047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.89,86.35,91.0
75,2023-10-15,312.0,3.0,1.527114684197668,1.0,-0.6544237947845812,1.0,0.3410760935727785,1.0,-0.1358869423440459,0.0,0.0,0.0,0.0,1.0,0.3736000078124995,4.0,1.0457500234374986,90.89,86.35,91.0
76,2023-10-16,1846.0,6.0,1.2977011541268877,9.0,-2.4002919422325686,4.0,0.9613011876291288,0.0,0.0,2.0,1.591899484375502,5.0,2.2107556813271207,6.0,3.5303949039906914,4.0,1.8466187638112064,89.65,90.98,91.39
77,2023-10-17,1292.0,4.0,1.2785058529658504,9.0,-2.890985468681837,1.0,0.4802314821673525,2.0,1.2264428217474543,5.0,1.065793850617803,6.0,2.1050126179086424,6.0,3.5293831633333883,4.0,2.058494440848765,89.9,89.91,91.0
78,2023-10-18,2214.0,11.0,3.7992880708879087,7.0,-1.6625793785257714,7.0,2.571603130907309,0.0,0.0,6.0,1.6567487347961856,5.0,1.0037348207450287,8.0,5.322403734135662,4.0,1.8036494969770085,91.5,91.25,93.0
79,2023-10-19,716.0,5.0,-0.1391408519008311,4.0,-2.032353725776641,5.0,2.236669056488213,0.0,0.0,3.0,0.8856581390527585,2.0,0.9182421123290332,3.0,1.001524758518651,3.0,0.6557513454596913,92.38,91.35,93.48
80,2023-10-20,1194.0,6.0,1.856519160804965,5.0,-2.5782543986104063,6.0,1.740094827626406,1.0,-0.3864804243856337,5.0,-0.846905289506496,4.0,0.984400979999002,1.0,0.697799980000002,5.0,2.367469270936793,92.16,93.23,93.79
81,2023-10-21,2123.0,0.0,0.0,2.0,-0.1135333225925934,4.0,-2.5162760467611864,1.0,0.2728676591695494,1.0,0.1998863760330567,2.0,-0.0506997500000623,2.0,0.4135445061728325,0.0,0.0,92.16,93.23,93.79
82,2023-10-22,451.0,2.0,0.957364611453097,0.0,0.0,1.0,0.2854333518518498,1.0,0.3586153934911236,0.0,0.0,1.0,0.3586153934911236,2.0,0.2744158934906236,1.0,0.4923,92.16,93.23,93.79
83,2023-10-23,1327.0,7.0,-0.9433195506906522,4.0,0.3345805775438925,6.0,-1.9109782005170588,0.0,0.0,4.0,1.3439148128085583,3.0,0.1166530828231754,8.0,4.801102161425379,5.0,2.30301463247334,89.83,92.11,92.45
84,2023-10-24,653.0,4.0,2.690619006218824,4.0,-1.8674688246796276,1.0,0.0567166955555535,0.0,0.0,4.0,-0.6055484642128364,6.0,1.999010058754156,11.0,5.914956631254953,4.0,-1.052724084940345,88.07,90.47,90.68
85,2023-10-25,928.0,6.0,0.1215287027162002,3.0,-1.3711926564542898,6.0,1.1779535956806242,0.0,0.0,5.0,-2.4723275913580545,4.0,2.907866591145841,6.0,1.600242391408786,5.0,0.3407145543986489,90.13,88.04,90.35
86,2023-10-26,1364.0,2.0,-0.316049940000012,1.0,0.427171433673469,5.0,2.2050701453968022,0.0,0.0,1.0,0.6850499882812506,2.0,0.5455171111106296,8.0,-1.6341941670120983,3.0,0.3480467805538523,87.93,89.92,90.4
87,2023-10-27,923.0,5.0,2.006666533224072,4.0,-1.189333202592618,3.0,0.6544401654592557,1.0,0.5663785663265309,5.0,2.411679228294749,3.0,1.615783317777779,4.0,2.245223322889673,5.0,2.695426360236388,87.93,89.92,90.4
88,2023-10-28,506.0,1.0,0.6858499882812508,2.0,-0.5729570278446567,5.0,0.3747487711950069,0.0,0.0,1.0,0.7830642653061239,0.0,0.0,1.0,0.8452038195266293,3.0,1.8729300111420488,87.93,89.92,90.4
89,2023-10-29,113.0,2.0,1.6614351989800928,0.0,0.0,1.0,0.4064909132231403,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.702285734693876,3.0,-0.5600887506269485,86.85,86.66,87.08
90,2023-10-30,2.0,2.0,-0.0703172403269914,0.0,0.0,1.0,0.410021433673469,0.0,0.0,1.0,-0.9075666319444472,0.0,0.0,1.0,-0.0841995000004999,0.0,0.0,86.35,88.94,88.94
